380.0,15.0
381.0,17.0
382.0,9.0
383.0,6.0
384.0,18.0
385.0,12.0
386.0,6.0
387.0,13.0
388.0,10.0
389.0,11.0
390.0,18.0
391.0,11.0
392.0,10.0
393.0,11.0
394.0,15.0
395.0,13.0
396.0,14.0
397.0,14.0
398.0,12.0
399.0,5.0
400.0,11.0
401.0,16.0
402.0,14.0
403.0,11.0
404.0,11.0
405.0,5.0
406.0,15.0
407.0,10.0
408.0,11.0
409.0,11.0
410.0,7.0
411.0,10.0
412.0,9.0
413.0,9.0
414.0,4.0
415.0,9.0
416.0,8.0
417.0,13.0
418.0,6.0
419.0,11.0
420.0,10.0
421.0,8.0
422.0,2.0
423.0,9.0
424.0,9.0
425.0,6.0
426.0,5.0
427.0,7.0
428.0,17.0
429.0,12.0
430.0,11.0
431.0,4.0
432.0,11.0
433.0,3.0
434.0,4.0
435.0,4.0
436.0,8.0
438.0,2.0
439.0,6.0
440.0,9.0
441.0,4.0
442.0,6.0
443.0,12.0
444.0,6.0
445.0,3.0
446.0,8.0
447.0,2.0
448.0,5.0
449.0,3.0
450.0,8.0
451.0,6.0
452.0,7.0
453.0,4.0
454.0,11.0
456.0,7.0
457.0,2.0
458.0,6.0
459.0,2.0
460.0,4.0
461.0,10.0
462.0,2.0
463.0,6.0
464.0,2.0
465.0,9.0
466.0,3.0
467.0,5.0
468.0,5.0
469.0,12.0
470.0,3.0
471.0,6.0
472.0,5.0
473.0,9.0
474.0,3.0
475.0,3.0
476.0,5.0
477.0,5.0
478.0,3.0
479.0,6.0
480.0,3.0
481.0,4.0
482.0,6.0
483.0,4.0
484.0,3.0
485.0,5.0
486.0,3.0
488.0,5.0
489.0,4.0
490.0,3.0
491.0,4.0
492.0,3.0
493.0,6.0
494.0,4.0
495.0,4.0
496.0,1.0
497.0,3.0
498.0,5.0
499.0,2.0
500.0,3.0
501.0,1.0
503.0,1.0
505.0,2.0
506.0,2.0
507.0,1.0
509.0,3.0
510.0,3.0
511.0,3.0
512.0,2.0
513.0,2.0
514.0,4.0
515.0,3.0
516.0,3.0
517.0,2.0
518.0,4.0
519.0,2.0
520.0,3.0
521.0,1.0
522.0,1.0
523.0,2.0
524.0,3.0
526.0,2.0
527.0,2.0
528.0,1.0
529.0,2.0
530.0,1.0
531.0,3.0
532.0,1.0
533.0,1.0
534.0,2.0
535.0,2.0
536.0,1.0
537.0,1.0
538.0,3.0
539.0,2.0
542.0,1.0
543.0,3.0
545.0,1.0
546.0,2.0
547.0,3.0
548.0,1.0
549.0,1.0
550.0,1.0
551.0,4.0
552.0,2.0
553.0,4.0
557.0,2.0
559.0,2.0
560.0,2.0
562.0,2.0
563.0,1.0
565.0,3.0
566.0,1.0
567.0,2.0
569.0,1.0
570.0,2.0
571.0,1.0
573.0,1.0
574.0,1.0
575.0,2.0
576.0,2.0
578.0,1.0
580.0,3.0
582.0,4.0
584.0,2.0
585.0,2.0
586.0,2.0
587.0,3.0
589.0,2.0
593.0,1.0
594.0,3.0
596.0,2.0
599.0,2.0
601.0,1.0
602.0,1.0
603.0,2.0
607.0,2.0
608.0,1.0
609.0,2.0
610.0,1.0
611.0,2.0
613.0,2.0
615.0,3.0
618.0,1.0
619.0,2.0
621.0,1.0
622.0,1.0
624.0,1.0
625.0,1.0
629.0,1.0
631.0,1.0
632.0,2.0
634.0,2.0
636.0,1.0
638.0,2.0
639.0,1.0
640.0,2.0
641.0,1.0
642.0,4.0
656.0,2.0
658.0,1.0
659.0,2.0
660.0,1.0
662.0,1.0
663.0,3.0
664.0,2.0
665.0,1.0
668.0,1.0
671.0,1.0
673.0,3.0
674.0,1.0
679.0,1.0
687.0,1.0
692.0,1.0
694.0,1.0
695.0,1.0
707.0,1.0
711.0,1.0
714.0,1.0
719.0,1.0
735.0,1.0
743.0,1.0
769.0,1.0
773.0,1.0
786.0,1.0
875.0,1.0
887.0,1.0
899.0,1.0
908.0,2.0
919.0,1.0
920.0,1.0
923.0,1.0
959.0,1.0
